player_id,full_name,position,team,week,fanduel_points,opponent,home_team,away_team,prev_fanduel_points,mean_fanduel_points,prev_fumbles_lost,mean_fumbles_lost,prev_fumbles_tot,mean_fumbles_tot,prev_passing_att,mean_passing_att,prev_passing_cmp,mean_passing_cmp,prev_passing_cmp_air_yds,mean_passing_cmp_air_yds,prev_passing_incmp,mean_passing_incmp,prev_passing_incmp_air_yds,mean_passing_incmp_air_yds,prev_passing_int,mean_passing_int,prev_passing_sk,mean_passing_sk,prev_passing_sk_yds,mean_passing_sk_yds,prev_passing_tds,mean_passing_tds,prev_passing_yds,mean_passing_yds,prev_receiving_rec,mean_receiving_rec,prev_receiving_tar,mean_receiving_tar,prev_receiving_tds,mean_receiving_tds,prev_receiving_yac_yds,mean_receiving_yac_yds,prev_receiving_yds,mean_receiving_yds,prev_rushing_att,mean_rushing_att,prev_rushing_loss,mean_rushing_loss,prev_rushing_loss_yds,mean_rushing_loss_yds,prev_rushing_tds,mean_rushing_tds,prev_rushing_yds,mean_rushing_yds
00-0028037,K.J. Wright,OLB,SEA,1,0.0,STL,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028092,Richard Sherman,CB,SEA,1,0.0,STL,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028434,Doug Baldwin,WR,SEA,1,7.0,STL,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028442,Ricardo Lockette,UNK,UNK,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028702,Chris Matthews,WR,BAL,1,1.3,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028872,Johnny Hekker,UNK,UNK,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028899,Rodney McLeod,DB,PHI,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029068,Derrick Coleman,UNK,UNK,1,0.2,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029146,J.R. Sweezy,G,TB,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029159,Jermaine Kearse,WR,SEA,1,11.6,STL,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029193,Bruce Irvin,LB,OAK,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029255,Bobby Wagner,MLB,SEA,1,0.0,STL,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029263,Russell Wilson,QB,SEA,1,16.14,STL,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029567,Nick Foles,UNK,UNK,1,18.98,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029621,Greg Zuerlein,UNK,UNK,1,9.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029626,Isaiah Pead,RB,MIA,1,-1.7,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029630,Michael Brockers,UNK,UNK,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029670,Mark Barron,UNK,UNK,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029681,Janoris Jenkins,DB,NYG,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029690,Trumaine Johnson,UNK,UNK,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029795,Benny Cunningham,UNK,UNK,1,14.2,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030072,Jordan Hill,DT,SEA,1,0.0,STL,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030089,Luke Willson,TE,SEA,1,0.0,STL,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030525,Tavon Austin,UNK,UNK,1,14.5,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030527,Alec Ogletree,UNK,UNK,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030530,T.J. McDonald,UNK,UNK,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030532,Stedman Bailey,UNK,UNK,1,7.3,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030769,Dion Bailey,SS,NYJ,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030982,Marcus Roberson,UNK,UNK,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031175,Cassius Marsh,DE,SEA,1,0.0,STL,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031308,Kevin Pierre-Louis,OLB,SEA,1,0.0,STL,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031386,Greg Robinson,UNK,UNK,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031388,Aaron Donald,UNK,UNK,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031389,Lamarcus Joyner,UNK,UNK,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031393,Maurice Alexander,UNK,UNK,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031818,Bradley Marquez,UNK,UNK,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031897,Thomas Rawls,RB,SEA,1,0.5,STL,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032211,Tyler Lockett,WR,SEA,1,11.4,STL,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032244,Jamon Brown,UNK,UNK,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032248,Bryce Hager,UNK,UNK,1,0.0,SEA,STL,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021577,Chris Clemons,DE,SEA,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022123,Charles Tillman,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022811,Jerricho Cotchery,UNK,UNK,1,12.5,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023448,Thomas Davis,OLB,CAR,1,0.0,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024258,Roman Harper,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025396,Ted Ginn,WR,CAR,1,6.4,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025418,Greg Olsen,TE,CAR,1,1.6,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025421,Paul Posluszny,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025446,Ryan Kalil,C,CAR,1,0.0,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025470,Charles Johnson,DE,CAR,1,0.0,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026069,Mike Tolbert,FB,CAR,1,2.3,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026153,Jonathan Stewart,RB,CAR,1,10.1,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026725,Dan Skuta,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026858,Graham Gano,K,CAR,1,9.0,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027055,Roy Miller,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027232,Sergio Brown,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027236,Kyle Love,DT,CAR,1,0.0,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027595,Bryan Walters,UNK,UNK,1,2.7,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027658,Zane Beadles,G,SF,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027675,Ed Dickson,TE,CAR,1,1.4,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027725,Clay Harbor,TE,NE,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027835,Kurt Coleman,FS,CAR,1,0.0,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027853,Teddy Williams,DB,CAR,1,0.0,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027862,Tyson Alualu,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027878,Jared Odrick,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027939,Cam Newton,QB,CAR,1,13.5,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028069,Davon House,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028339,Mario Addison,DE,CAR,1,0.0,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029053,Ryan Davis,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029248,Luke Kuechly,MLB,CAR,1,0.0,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029264,Bernard Pierce,UNK,UNK,1,0.9,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029285,Josh Norman,DB,WAS,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029304,Brad Nortman,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029692,Bryan Anger,P,TB,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029731,Fozzy Whittaker,RB,CAR,1,1.5,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030251,Wes Horton,DE,CAR,1,0.0,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030448,Kawann Short,DT,CAR,1,0.0,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030451,Demetrius McCray,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030463,A.J. Klein,MLB,CAR,1,0.0,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030538,Johnathan Cyprien,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030539,Dwayne Gratz,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030545,Luke Joeckel,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030547,Denard Robinson,UNK,UNK,1,5.5,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030806,Nic Jacobs,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030821,Allen Hurns,UNK,UNK,1,6.5,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031118,Corey Brown,WR,CAR,1,2.3,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031259,Aaron Colvin,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031261,Tre Boston,FS,CAR,1,0.0,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031262,Bene' Benwikere,CB,CAR,1,0.0,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031264,Chris Smith,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031309,Telvin Smith,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031407,Blake Bortles,UNK,UNK,1,11.92,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031428,Allen Robinson,UNK,UNK,1,3.2,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031492,Jason Myers,UNK,UNK,1,3.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031731,Corey Grant,UNK,UNK,1,1.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032055,Devin Funchess,WR,CAR,1,1.4,JAC,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032154,Michael Bennett,UNK,UNK,1,0.0,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032170,Rashad Greene,UNK,UNK,1,12.3,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032209,T.J. Yeldon,UNK,UNK,1,8.2,CAR,JAC,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022923,DeAngelo Hall,SS,WAS,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023368,Cameron Wake,DE,MIA,1,0.0,WAS,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023624,C.J. Mosley,UNK,UNK,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024183,Brent Grimes,DB,TB,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024267,Greg Jennings,UNK,UNK,1,4.4,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024307,Jason Hatcher,UNK,UNK,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025513,Dashon Goldson,UNK,UNK,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026189,DeSean Jackson,WR,WAS,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026282,Zack Bowman,UNK,UNK,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026345,Pierre Garcon,WR,WAS,1,10.4,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026512,Chris Baker,DE,WAS,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026852,Darrel Young,UNK,UNK,1,0.5,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026935,Brice McCain,DB,TEN,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027046,Terrance Knighton,DT,NE,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027684,Earl Mitchell,DT,MIA,1,0.0,WAS,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027691,Andre Roberts,WR,WAS,1,5.1,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027704,Perry Riley,ILB,WAS,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027762,Reshad Jones,SS,MIA,1,0.0,WAS,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027855,Ndamukong Suh,DT,MIA,1,0.0,WAS,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027857,Trent Williams,T,WAS,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027883,Koa Misi,OLB,MIA,1,0.0,WAS,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027954,Ryan Kerrigan,OLB,WAS,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028006,Kelvin Sheppard,LB,NYG,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028018,Chris Culliver,UNK,UNK,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028040,Jordan Cameron,TE,MIA,1,9.3,WAS,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028144,Justin Rogers,UNK,UNK,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028368,Spencer Paysinger,LB,MIA,1,0.0,WAS,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028441,Jeron Johnson,UNK,UNK,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028787,Kai Forbath,K,NO,1,5.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028908,Michael Thomas,UNK,UNK,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028942,Duke Ihenacho,SS,WAS,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029111,Derrick Shelby,DE,ATL,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029119,Derek Carrier,TE,WAS,1,1.8,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029141,Alfred Morris,RB,DAL,1,12.1,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029260,LaMichael James,UNK,UNK,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029297,Trenton Robinson,DB,CAR,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029545,Keenan Robinson,LB,NYG,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029580,Rishard Matthews,WR,TEN,1,11.4,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029604,Kirk Cousins,QB,WAS,1,9.74,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029615,Lamar Miller,RB,HOU,1,8.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029701,Ryan Tannehill,QB,MIA,1,11.74,WAS,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029709,Ty Nsekhe,T,WAS,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030085,Kenny Stills,WR,MIA,1,1.7,WAS,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030140,Tress Way,P,WAS,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030384,Jelani Jenkins,OLB,MIA,1,0.0,WAS,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030404,Chris Thompson,RB,WAS,1,1.1,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030420,David Amerson,CB,OAK,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030422,Dion Sims,TE,MIA,1,0.0,WAS,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030472,Jordan Reed,TE,WAS,1,15.8,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030484,Jamar Taylor,DB,CLE,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030874,Damien Williams,RB,MIA,1,0.8,WAS,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031068,Ryan Grant,WR,WAS,1,2.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031300,Trent Murphy,OLB,WAS,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031307,Walt Aikens,FS,MIA,1,0.0,WAS,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031317,Terrence Fede,DE,MIA,1,0.0,WAS,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031330,Morgan Moses,T,WAS,1,0.0,MIA,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031382,Jarvis Landry,WR,MIA,1,16.7,WAS,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031557,Jordan Phillips,DT,MIA,1,0.0,WAS,WAS,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
